"288","1","2870","-71.000","59.000","1049.000","-75.477","12.000"
"289","1","2880","-108.000","72.000","1026.000","-79.881","12.000"
"290","1","2890","-95.000","59.000","1016.000","-74.244","12.000"
"291","1","2900","-31.000","95.000","991.000","-62.595","12.000"
"292","1","2910","-207.000","54.000","1063.000","-48.915","12.000"
"293","1","2920","-157.000","47.000","1045.000","-32.454","12.000"
"294","1","2930","-98.000","86.000","995.000","-14.230","12.000"
"295","1","2940","-198.000","109.000","1056.000","0.233","12.000"
"296","1","2950","-239.000","151.000","1065.000","11.873","12.000"
"297","1","2960","-216.000","128.000","1009.000","27.302","12.000"
"298","1","2970","-131.000","62.000","1078.000","44.048","12.000"
"299","1","2980","-136.000","111.000","975.000","49.770","12.000"
"300","1","2990","-210.000","143.000","1048.000","39.855","12.000"
"301","1","3000","-141.000","123.000","968.000","3.821","14.000"
"302","1","3010","-157.000","129.000","1032.000","21.790","14.000"
"303","1","3020","-205.000","136.000","1033.000","59.923","14.000"
"304","1","3030","-223.000","79.000","1030.000","109.782","14.000"
"305","1","3040","-180.000","45.000","1025.000","153.621","14.000"
"306","1","3050","-137.000","32.000","1014.000","174.082","14.000"
"307","1","3060","-85.000","47.000","1012.000","162.195","14.000"
"308","1","3070","42.000","51.000","1039.000","121.258","14.000"
"309","1","3080","-12.000","54.000","1033.000","63.994","14.000"
"310","1","3090","-36.000","70.000","986.000","6.964","14.000"
"311","1","3100","-102.000","64.000","1004.000","-34.491","14.000"
"312","1","3110","-186.000","73.000","1012.000","-49.838","14.000"
"313","1","3120","-232.000","101.000","1006.000","-35.524","14.000"
"314","1","3130","-237.000","175.000","999.000","3.480","14.000"
"315","1","3140","-184.000","267.000","975.000","54.806","14.000"
"316","1","3150","-447.000","128.000","1292.000","106.396","14.000"
"317","1","3160","-176.000","54.000","1165.000","147.603","14.000"
"318","1","3170","24.000","-90.000","1044.000","158.483","14.000"
"319","1","3180","16.000","46.000","957.000","119.826","14.000"
"320","1","3190","38.000","85.000","973.000","38.770","14.000"
"321","1","3200","-18.000","126.000","1043.000","-52.162","14.000"
"322","1","3210","-35.000","124.000","1071.000","-119.173","14.000"
"323","1","3220","-19.000","172.000","1064.000","-146.013","14.000"
"324","1","3230","-8.000","131.000","1018.000","-136.592","14.000"
"325","1","3240","-82.000","90.000","1029.000","-108.191","14.000"
"326","1","3250","-33.000","62.000","1043.000","-81.542","14.000"
"327","1","3260","-83.000","48.000","1074.000","-70.215","14.000"
"328","1","3270","-73.000","64.000","1047.000","-74.935","14.000"
"329","1","3280","-202.000","126.000","1000.000","-84.283","14.000"
